연 번,건물유형,주  소,위   치,관리번호
2046,가로등등주,연희동 353-89,박규현치과앞,연희로1-11
2047,가로등등주,연희동 353-89,박규현치과앞,연희로1-12
2048,가로등등주,연희동 353-89,박규현치과앞,연희로1-13
2049,가로등등주,연희동 353-89,박규현치과앞,연희로1-14
2050,가로등등주,연희동 353-89,박규현치과앞,연희로1-15
2051,가로등등주,연희동 353-89,박규현치과앞,연희로1-16
2052,가로등등주,연희동 353-89,박규현치과앞,연희로1-9A
2053,가로등등주,연희동 353-89,박규현치과앞,연희로1-9B
2054,가로등등주,연희동 353-89,박규현치과앞,연희로1-9C
2055,가로등등주,연희동 353-89,박규현치과앞,연희로1-9D
2056,가로등등주,연희동 137-10,기업은행앞,연희로11-1
2057,가로등등주,연희동 137-10,기업은행앞,연희로11-2
2058,가로등등주,연희동 137-10,기업은행앞,연희로11-3
2059,가로등등주,연희동 137-10,기업은행앞,연희로11-4
2060,가로등등주,연희동 137-10,기업은행앞,연희로11-5
2061,가로등등주,연희동 137-10,기업은행앞,연희로11-6
2062,가로등등주,연희동 137-10,기업은행앞,연희로11-7
2063,가로등등주,연희동 137-10,기업은행앞,연희로11-8
2064,가로등등주,연희동 137-10,기업은행앞,연희로11-9
2065,가로등등주,연희동 137-10,기업은행앞,연희로11-10
2066,가로등등주,연희동 137-10,기업은행앞,연희로11-11
2067,가로등등주,연희동 137-10,기업은행앞,연희로11-12
2068,가로등등주,연희동 137-10,기업은행앞,연희로11-13
2069,가로등등주,연희동 137-10,기업은행앞,연희로11-14
2070,가로등등주,연희동 137-10,기업은행앞,연희로11-15
2071,가로등등주,연희동 137-10,기업은행앞,연희로11-16
2072,가로등등주,연희동 137-10,기업은행앞,연희로11-17
2073,가로등등주,연희동 137-10,기업은행앞,연희로11-18
2074,가로등등주,연희동 218-4,연희동등심냉면,연희로12-1
2075,가로등등주,연희동 218-4,연희동등심냉면,연희로12-2
2076,가로등등주,연희동 218-4,연희동등심냉면,연희로12-3
2077,가로등등주,연희동 218-4,연희동등심냉면,연희로12-4
2078,가로등등주,연희동 218-4,연희동등심냉면,연희로12-5
2079,가로등등주,연희동 218-4,연희동등심냉면,연희로12-6
2080,가로등등주,연희동 218-4,연희동등심냉면,연희로12-7
2081,가로등등주,연희동 218-4,연희동등심냉면,연희로12-8
2082,가로등등주,연희동 136-33,시루향기앞,연희로2-1
2083,가로등등주,연희동 136-33,시루향기앞,연희로2-2
2084,가로등등주,연희동 136-33,시루향기앞,연희로2-3
2085,가로등등주,연희동 136-33,시루향기앞,연희로2-4
2086,가로등등주,연희동 136-33,시루향기앞,연희로2-5
2087,가로등등주,연희동 136-33,시루향기앞,연희로2-6
2088,가로등등주,연희동 136-33,시루향기앞,연희로2-7
2089,가로등등주,연희동 136-33,시루향기앞,연희로2-8
2090,가로등등주,연희동 136-33,시루향기앞,연희로2-9
2091,가로등등주,연희동 136-33,시루향기앞,연희로2-11
2092,가로등등주,연희동 136-33,시루향기앞,연희로2-12
2093,가로등등주,연희동 136-33,시루향기앞,연희로2-13
2094,가로등등주,연희동 136-33,시루향기앞,연희로2-14
2095,가로등등주,연희동 136-33,시루향기앞,연희로2-15
2096,가로등등주,연희동 136-33,시루향기앞,연희로2-16
2097,가로등등주,연희동 136-33,시루향기앞,연희로2-17
2098,가로등등주,연희동 136-33,시루향기앞,연희로2-18
2099,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-1
2100,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-2
2101,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-3
2102,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-4
2103,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-5
2104,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-6
2105,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-7
2106,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-8
2107,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-9
2108,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-10
2109,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-11
2110,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-12
2111,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-13
2112,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-14
2113,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-15
2114,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-16
2115,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-17
2116,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-18
2117,가로등등주,연희동 79-24,세븐일레븐앞,연희로3-19
2118,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞,연희로32길1-1
2119,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-2
2120,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-3
2121,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-4
2122,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-5
2123,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-6
2124,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-7
2125,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-8
2126,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-9
2127,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞,연희로32길1-10
2128,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-11
2129,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-12
2130,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-13
2131,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-14
2132,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-15
2133,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-16
2134,가로등등주,연희동 6-47,서대문자연사박물관 주차장 앞 ,연희로32길1-17
2135,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-1
2136,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-2
2137,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-3
2138,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-4
2139,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-5
2140,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-6
2141,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-7
2142,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-8
2143,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-9
2144,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-10
2145,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-11
2146,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-12
2147,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-13
2148,가로등등주,연희동 167,서대문청소년수련센터,연희로32길2-14
2149,가로등등주,연희동 168-6,서대문구청앞,연희로4-1
2150,가로등등주,연희동 168-6,서대문구청앞,연희로4-2
2151,가로등등주,연희동 168-6,서대문구청앞,연희로4-3
2152,가로등등주,연희동 168-6,서대문구청앞,연희로4-4
2153,가로등등주,연희동 168-6,서대문구청앞,연희로4-5
2154,가로등등주,연희동 168-6,서대문구청앞,연희로4-6
2155,가로등등주,연희동 168-6,서대문구청앞,연희로4-7
2156,가로등등주,연희동 168-6,서대문구청앞,연희로4-8
2157,가로등등주,연희동 168-6,서대문구청앞,연희로4-9
2158,가로등등주,연희동 168-6,서대문구청앞,연희로4-10
2159,가로등등주,연희동 168-6,서대문구청앞,연희로4-11
2160,가로등등주,연희동 168-6,서대문구청앞,연희로4-12
2161,가로등등주,연희동 168-6,서대문구청앞,연희로4-13
2162,가로등등주,연희동 168-6,서대문구청앞,연희로4-14
2163,가로등등주,연희동 168-6,서대문구청앞,연희로4-15
2164,가로등등주,연희동 168-6,서대문구청앞,연희로4-16
2165,가로등등주,연희동 168-6,서대문구청앞,연희로4-17
2166,가로등등주,연희동 168-6,서대문구청앞,연희로4-18
2167,가로등등주,연희동 168-6,서대문구청앞,연희로4-19
2168,가로등등주,연희동 168-6,서대문구청앞,연희로4-20
2169,가로등등주,연희동 168-6,서대문구청앞,연희로4-21
2170,가로등등주,연희동 168-6,서대문구청앞,연희로4-22
2171,가로등등주,연희동 168-6,서대문구청앞,연희로4-23
2172,가로등등주,연희동 169-16,서대문구청건너,연희로9-1
